feature,importance,mean_shap_value
pace_t-1_5:44,0.0,0.0
pace_t-1_5:43,0.0,0.0
pace_t-1_5:41,0.0,0.0
pace_t-1_5:40,0.0,0.0
pace_t-1_5:38,0.0,0.0
pace_t-1_5:25,0.0,0.0
pace_t-1_5:37,0.0,0.0
pace_t-1_5:36,0.0,0.0
pace_t-1_5:35,0.0,0.0
pace_t-1_5:34,0.0,0.0
pace_t-1_5:33,0.0,0.0
pace_t-1_5:32,0.0,0.0
pace_t-1_5:31,0.0,0.0
pace_t-1_5:30,0.0,0.0
pace_t-1_5:29,0.0,0.0
pace_t-1_5:28,0.0,0.0
pace_t-1_5:52,0.0,0.0
pace_t-1_5:53,0.0,0.0
pace_t-1_5:54,0.0,0.0
pace_t-1_5:55,0.0,0.0
pace_t-1_6:17,0.0,0.0
pace_t-1_6:16,0.0,0.0
pace_t-1_6:14,0.0,0.0
pace_t-1_6:13,0.0,0.0
pace_t-1_6:12,0.0,0.0
pace_t-1_6:11,0.0,0.0
pace_t-1_6:10,0.0,0.0
pace_t-1_6:09,0.0,0.0
pace_t-1_6:08,0.0,0.0
pace_t-1_6:07,0.0,0.0
pace_t-1_6:06,0.0,0.0
pace_t-1_6:05,0.0,0.0
pace_t-1_6:04,0.0,0.0
pace_t-1_6:03,0.0,0.0
pace_t-1_6:02,0.0,0.0
pace_t-1_6:01,0.0,0.0
pace_t-1_6:00,0.0,0.0
pace_t-1_5:59,0.0,0.0
pace_t-1_5:58,0.0,0.0
pace_t-1_5:57,0.0,0.0
pace_t-1_5:56,0.0,0.0
pace_t-1_5:27,0.0,0.0
pace_t-1_5:24,0.0,0.0
"pace_diff_2'53""",0.0,0.0
pace_t-1_10:33,0.0,0.0
pace_t-1_13:11,0.0,0.0
pace_t-1_12:46,0.0,0.0
pace_t-1_12:17,0.0,0.0
pace_t-1_11:47,0.0,0.0
pace_t-1_11:25,0.0,0.0
pace_t-1_11:21,0.0,0.0
pace_t-1_11:20,0.0,0.0
pace_t-1_11:10,0.0,0.0
pace_t-1_10:52,0.0,0.0
pace_t-1_10:50,0.0,0.0
pace_t-1_10:30,0.0,0.0
pace_t-1_5:23,0.0,0.0
pace_t-1_10:17,0.0,0.0
pace_t-1_10:05,0.0,0.0
"pace_diff_7'41""",0.0,0.0
"pace_diff_5'22""",0.0,0.0
"pace_diff_4'17""",0.0,0.0
"pace_diff_4'15""",0.0,0.0
"pace_diff_3'49""",0.0,0.0
"pace_diff_3'33""",0.0,0.0
"pace_diff_3'28""",0.0,0.0
"pace_diff_2'56""",0.0,0.0
pace_t-1_15:08,0.0,0.0
pace_t-1_27:45,0.0,0.0
pace_t-1_4:26,0.0,0.0
pace_t-1_4:45,0.0,0.0
pace_t-1_5:22,0.0,0.0
pace_t-1_5:21,0.0,0.0
pace_t-1_5:20,0.0,0.0
pace_t-1_5:19,0.0,0.0
pace_t-1_5:18,0.0,0.0
pace_t-1_5:17,0.0,0.0
pace_t-1_5:16,0.0,0.0
pace_t-1_5:14,0.0,0.0
pace_t-1_5:11,0.0,0.0
pace_t-1_5:10,0.0,0.0
pace_t-1_5:09,0.0,0.0
pace_t-1_5:08,0.0,0.0
pace_t-1_5:06,0.0,0.0
pace_t-1_5:02,0.0,0.0
pace_t-1_5:00,0.0,0.0
pace_t-1_4:58,0.0,0.0
pace_t-1_4:57,0.0,0.0
pace_t-1_4:56,0.0,0.0
pace_t-1_4:55,0.0,0.0
pace_t-1_4:53,0.0,0.0
pace_t-1_4:47,0.0,0.0
"pace_diff_-1'27""",0.0,0.0
"pace_diff_-1'16""",0.0,0.0
pace_t-3_6:10,0.0,0.0
"pace_previous_6'23""",0.0,0.0
"pace_previous_6'37""",0.0,0.0
"pace_previous_6'35""",0.0,0.0
"pace_previous_6'34""",0.0,0.0
"pace_previous_6'33""",0.0,0.0
"pace_previous_6'32""",0.0,0.0
"pace_previous_6'30""",0.0,0.0
"pace_previous_6'28""",0.0,0.0
"pace_previous_6'26""",0.0,0.0
"pace_previous_6'25""",0.0,0.0
"pace_previous_6'24""",0.0,0.0
"pace_previous_6'22""",0.0,0.0
"pace_previous_5'56""",0.0,0.0
"pace_previous_6'20""",0.0,0.0
"pace_previous_6'19""",0.0,0.0
"pace_previous_6'17""",0.0,0.0
"pace_previous_6'16""",0.0,0.0
"pace_previous_6'14""",0.0,0.0
"pace_previous_6'12""",0.0,0.0
"pace_previous_6'10""",0.0,0.0
"pace_previous_6'09""",0.0,0.0
"pace_previous_6'03""",0.0,0.0
"pace_previous_6'00""",0.0,0.0
"pace_previous_6'39""",0.0,0.0
"pace_previous_6'40""",0.0,0.0
"pace_previous_6'42""",0.0,0.0
"pace_previous_6'44""",0.0,0.0
"pace_previous_7'29""",0.0,0.0
"pace_previous_7'28""",0.0,0.0
"pace_previous_7'27""",0.0,0.0
"pace_previous_7'21""",0.0,0.0
"pace_previous_7'13""",0.0,0.0
"pace_previous_7'11""",0.0,0.0
"pace_previous_7'10""",0.0,0.0
"pace_previous_7'07""",0.0,0.0
"pace_previous_7'05""",0.0,0.0
"pace_previous_7'03""",0.0,0.0
"pace_previous_7'01""",0.0,0.0
"pace_previous_7'00""",0.0,0.0
"pace_previous_6'58""",0.0,0.0
"pace_previous_6'57""",0.0,0.0
"pace_previous_6'56""",0.0,0.0
"pace_previous_6'54""",0.0,0.0
"pace_previous_6'53""",0.0,0.0
"pace_previous_6'52""",0.0,0.0
"pace_previous_6'51""",0.0,0.0
"pace_previous_6'50""",0.0,0.0
"pace_previous_6'46""",0.0,0.0
"pace_previous_5'59""",0.0,0.0
"pace_previous_5'50""",0.0,0.0
"pace_previous_7'32""",0.0,0.0
"pace_previous_12'17""",0.0,0.0
"pace_previous_4'58""",0.0,0.0
"pace_previous_4'57""",0.0,0.0
"pace_previous_4'56""",0.0,0.0
"pace_previous_4'55""",0.0,0.0
"pace_previous_4'47""",0.0,0.0
"pace_previous_4'26""",0.0,0.0
"pace_previous_27'45""",0.0,0.0
"pace_previous_15'08""",0.0,0.0
"pace_previous_13'11""",0.0,0.0
"pace_previous_12'46""",0.0,0.0
"pace_previous_11'47""",0.0,0.0
"pace_previous_5'48""",0.0,0.0
"pace_previous_11'25""",0.0,0.0
"pace_previous_11'21""",0.0,0.0
"pace_previous_11'20""",0.0,0.0
"pace_previous_11'10""",0.0,0.0
"pace_previous_10'50""",0.0,0.0
"pace_previous_10'33""",0.0,0.0
"pace_previous_10'30""",0.0,0.0
"pace_previous_10'17""",0.0,0.0
"pace_previous_10'05""",0.0,0.0
is_weekend,0.0,0.0
"pace_previous_5'02""",0.0,0.0
"pace_previous_5'06""",0.0,0.0
"pace_previous_5'08""",0.0,0.0
"pace_previous_5'09""",0.0,0.0
"pace_previous_5'46""",0.0,0.0
"pace_previous_5'45""",0.0,0.0
"pace_previous_5'43""",0.0,0.0
"pace_previous_5'38""",0.0,0.0
"pace_previous_5'37""",0.0,0.0
"pace_previous_5'36""",0.0,0.0
"pace_previous_5'35""",0.0,0.0
"pace_previous_5'33""",0.0,0.0
"pace_previous_5'32""",0.0,0.0
"pace_previous_5'31""",0.0,0.0
"pace_previous_5'28""",0.0,0.0
"pace_previous_5'27""",0.0,0.0
"pace_previous_5'24""",0.0,0.0
"pace_previous_5'21""",0.0,0.0
"pace_previous_5'20""",0.0,0.0
"pace_previous_5'18""",0.0,0.0
"pace_previous_5'17""",0.0,0.0
"pace_previous_5'16""",0.0,0.0
"pace_previous_5'14""",0.0,0.0
"pace_previous_5'11""",0.0,0.0
"pace_previous_5'10""",0.0,0.0
"pace_previous_7'30""",0.0,0.0
"pace_previous_7'35""",0.0,0.0
"pace_diff_-1'15""",0.0,0.0
"pace_diff_-0'27""",0.0,0.0
"pace_diff_-0'39""",0.0,0.0
"pace_diff_-0'38""",0.0,0.0
"pace_diff_-0'37""",0.0,0.0
"pace_diff_-0'35""",0.0,0.0
"pace_diff_-0'33""",0.0,0.0
"pace_diff_-0'32""",0.0,0.0
"pace_diff_-0'31""",0.0,0.0
"pace_diff_-0'30""",0.0,0.0
"pace_diff_-0'29""",0.0,0.0
"pace_diff_-0'28""",0.0,0.0
"pace_diff_-0'25""",0.0,0.0
"pace_diff_-0'05""",0.0,0.0
"pace_diff_-0'24""",0.0,0.0
"pace_diff_-0'23""",0.0,0.0
"pace_diff_-0'21""",0.0,0.0
"pace_diff_-0'20""",0.0,0.0
"pace_diff_-0'19""",0.0,0.0
"pace_diff_-0'18""",0.0,0.0
"pace_diff_-0'17""",0.0,0.0
"pace_diff_-0'16""",0.0,0.0
"pace_diff_-0'14""",0.0,0.0
"pace_diff_-0'10""",0.0,0.0
"pace_diff_-0'40""",0.0,0.0
"pace_diff_-0'42""",0.0,0.0
"pace_diff_-0'43""",0.0,0.0
"pace_diff_-0'44""",0.0,0.0
"pace_diff_-1'12""",0.0,0.0
"pace_diff_-1'11""",0.0,0.0
"pace_diff_-1'10""",0.0,0.0
"pace_diff_-1'09""",0.0,0.0
"pace_diff_-1'08""",0.0,0.0
"pace_diff_-1'06""",0.0,0.0
"pace_diff_-1'05""",0.0,0.0
"pace_diff_-1'04""",0.0,0.0
"pace_diff_-1'02""",0.0,0.0
"pace_diff_-1'01""",0.0,0.0
"pace_diff_-1'00""",0.0,0.0
"pace_diff_-0'59""",0.0,0.0
"pace_diff_-0'57""",0.0,0.0
"pace_diff_-0'55""",0.0,0.0
"pace_diff_-0'53""",0.0,0.0
"pace_diff_-0'52""",0.0,0.0
"pace_diff_-0'51""",0.0,0.0
"pace_diff_-0'50""",0.0,0.0
"pace_diff_-0'49""",0.0,0.0
"pace_diff_-0'47""",0.0,0.0
"pace_diff_-0'45""",0.0,0.0
"pace_diff_-0'09""",0.0,0.0
"pace_diff_-0'04""",0.0,0.0
"pace_previous_7'39""",0.0,0.0
"pace_previous_8'12""",0.0,0.0
"pace_previous_8'42""",0.0,0.0
"pace_previous_8'40""",0.0,0.0
"pace_previous_8'38""",0.0,0.0
"pace_previous_8'37""",0.0,0.0
"pace_previous_8'34""",0.0,0.0
"pace_previous_8'29""",0.0,0.0
"pace_previous_8'25""",0.0,0.0
"pace_previous_8'16""",0.0,0.0
"pace_previous_8'15""",0.0,0.0
"pace_previous_8'14""",0.0,0.0
"pace_previous_8'11""",0.0,0.0
"pace_diff_-0'03""",0.0,0.0
"pace_previous_8'09""",0.0,0.0
"pace_previous_8'06""",0.0,0.0
"pace_previous_8'05""",0.0,0.0
"pace_previous_8'04""",0.0,0.0
"pace_previous_8'01""",0.0,0.0
"pace_previous_8'00""",0.0,0.0
"pace_previous_7'59""",0.0,0.0
"pace_previous_7'55""",0.0,0.0
"pace_previous_7'50""",0.0,0.0
"pace_previous_7'41""",0.0,0.0
"pace_previous_8'43""",0.0,0.0
"pace_previous_8'44""",0.0,0.0
"pace_previous_8'45""",0.0,0.0
"pace_previous_8'50""",0.0,0.0
"pace_previous_9'58""",0.0,0.0
"pace_previous_9'43""",0.0,0.0
"pace_previous_9'41""",0.0,0.0
"pace_previous_9'39""",0.0,0.0
"pace_previous_9'36""",0.0,0.0
"pace_previous_9'29""",0.0,0.0
"pace_previous_9'25""",0.0,0.0
"pace_previous_9'22""",0.0,0.0
"pace_previous_9'21""",0.0,0.0
"pace_previous_9'20""",0.0,0.0
"pace_previous_9'19""",0.0,0.0
"pace_previous_9'18""",0.0,0.0
"pace_previous_9'15""",0.0,0.0
"pace_previous_9'11""",0.0,0.0
"pace_previous_9'10""",0.0,0.0
"pace_previous_9'08""",0.0,0.0
"pace_previous_9'05""",0.0,0.0
"pace_previous_9'04""",0.0,0.0
"pace_previous_9'00""",0.0,0.0
"pace_previous_8'59""",0.0,0.0
"pace_previous_8'51""",0.0,0.0
pace_t-1_6:18,0.0,0.0
pace_t-1_6:19,0.0,0.0
pace_t-1_6:20,0.0,0.0
pace_t-2_7:42,0.0,0.0
pace_t-2_7:56,0.0,0.0
pace_t-2_7:55,0.0,0.0
pace_t-2_7:54,0.0,0.0
pace_t-2_7:53,0.0,0.0
pace_t-2_7:51,0.0,0.0
pace_t-2_7:50,0.0,0.0
pace_t-2_7:48,0.0,0.0
pace_t-2_7:47,0.0,0.0
pace_t-2_7:46,0.0,0.0
pace_t-2_7:44,0.0,0.0
pace_t-2_7:41,0.0,0.0
pace_t-2_7:26,0.0,0.0
pace_t-2_7:40,0.0,0.0
pace_t-2_7:39,0.0,0.0
pace_t-2_7:38,0.0,0.0
pace_t-2_7:37,0.0,0.0
pace_t-2_7:34,0.0,0.0
pace_t-2_7:32,0.0,0.0
pace_t-2_7:31,0.0,0.0
pace_t-2_7:30,0.0,0.0
pace_t-2_7:29,0.0,0.0
pace_t-2_7:28,0.0,0.0
pace_t-2_7:57,0.0,0.0
pace_t-2_7:59,0.0,0.0
pace_t-2_8:00,0.0,0.0
pace_t-2_8:01,0.0,0.0
pace_t-2_8:34,0.0,0.0
pace_t-2_8:32,0.0,0.0
pace_t-2_8:31,0.0,0.0
pace_t-2_8:29,0.0,0.0
pace_t-2_8:26,0.0,0.0
pace_t-2_8:25,0.0,0.0
pace_t-2_8:24,0.0,0.0
pace_t-2_8:20,0.0,0.0
pace_t-2_8:17,0.0,0.0
pace_t-2_8:16,0.0,0.0
pace_t-2_8:15,0.0,0.0
pace_t-2_8:14,0.0,0.0
pace_t-2_8:13,0.0,0.0
pace_t-2_8:12,0.0,0.0
pace_t-2_8:11,0.0,0.0
pace_t-2_8:10,0.0,0.0
pace_t-2_8:09,0.0,0.0
pace_t-2_8:06,0.0,0.0
pace_t-2_8:05,0.0,0.0
pace_t-2_8:04,0.0,0.0
pace_t-2_8:03,0.0,0.0
pace_t-2_7:27,0.0,0.0
pace_t-2_7:25,0.0,0.0
pace_t-2_8:37,0.0,0.0
pace_t-2_6:20,0.0,0.0
pace_t-2_6:39,0.0,0.0
pace_t-2_6:35,0.0,0.0
pace_t-2_6:34,0.0,0.0
pace_t-2_6:33,0.0,0.0
pace_t-2_6:32,0.0,0.0
pace_t-2_6:28,0.0,0.0
pace_t-2_6:26,0.0,0.0
pace_t-2_6:24,0.0,0.0
pace_t-2_6:23,0.0,0.0
pace_t-2_6:22,0.0,0.0
pace_t-2_6:19,0.0,0.0
pace_t-2_7:24,0.0,0.0
pace_t-2_6:18,0.0,0.0
pace_t-2_6:17,0.0,0.0
pace_t-2_6:16,0.0,0.0
pace_t-2_6:15,0.0,0.0
pace_t-2_6:13,0.0,0.0
pace_t-2_6:12,0.0,0.0
pace_t-2_6:10,0.0,0.0
pace_t-2_6:09,0.0,0.0
pace_t-2_6:08,0.0,0.0
pace_t-2_6:05,0.0,0.0
pace_t-2_6:40,0.0,0.0
pace_t-2_6:41,0.0,0.0
pace_t-2_6:42,0.0,0.0
pace_t-2_6:46,0.0,0.0
pace_t-2_7:21,0.0,0.0
pace_t-2_7:19,0.0,0.0
pace_t-2_7:16,0.0,0.0
pace_t-2_7:15,0.0,0.0
pace_t-2_7:13,0.0,0.0
pace_t-2_7:12,0.0,0.0
pace_t-2_7:11,0.0,0.0
pace_t-2_7:10,0.0,0.0
pace_t-2_7:05,0.0,0.0
pace_t-2_7:03,0.0,0.0
pace_t-2_7:01,0.0,0.0
pace_t-2_7:00,0.0,0.0
pace_t-2_6:59,0.0,0.0
pace_t-2_6:57,0.0,0.0
pace_t-2_6:56,0.0,0.0
pace_t-2_6:55,0.0,0.0
pace_t-2_6:54,0.0,0.0
pace_t-2_6:52,0.0,0.0
pace_t-2_6:51,0.0,0.0
pace_t-2_6:50,0.0,0.0
pace_t-2_6:47,0.0,0.0
pace_t-2_8:36,0.0,0.0
pace_t-2_8:38,0.0,0.0
pace_t-1_6:21,0.0,0.0
pace_t-3_5:11,0.0,0.0
pace_t-3_5:27,0.0,0.0
pace_t-3_5:24,0.0,0.0
pace_t-3_5:23,0.0,0.0
pace_t-3_5:22,0.0,0.0
pace_t-3_5:20,0.0,0.0
pace_t-3_5:19,0.0,0.0
pace_t-3_5:18,0.0,0.0
pace_t-3_5:17,0.0,0.0
pace_t-3_5:16,0.0,0.0
pace_t-3_5:14,0.0,0.0
pace_t-3_5:10,0.0,0.0
pace_t-3_4:26,0.0,0.0
pace_t-3_5:09,0.0,0.0
pace_t-3_5:08,0.0,0.0
pace_t-3_5:02,0.0,0.0
pace_t-3_5:00,0.0,0.0
pace_t-3_4:58,0.0,0.0
pace_t-3_4:57,0.0,0.0
pace_t-3_4:56,0.0,0.0
pace_t-3_4:55,0.0,0.0
pace_t-3_4:53,0.0,0.0
pace_t-3_4:47,0.0,0.0
pace_t-3_5:28,0.0,0.0
pace_t-3_5:29,0.0,0.0
pace_t-3_5:30,0.0,0.0
pace_t-3_5:31,0.0,0.0
pace_t-3_6:09,0.0,0.0
pace_t-3_6:05,0.0,0.0
pace_t-3_6:00,0.0,0.0
pace_t-3_5:59,0.0,0.0
pace_t-3_5:58,0.0,0.0
pace_t-3_5:57,0.0,0.0
pace_t-3_5:56,0.0,0.0
pace_t-3_5:55,0.0,0.0
pace_t-3_5:54,0.0,0.0
pace_t-3_5:51,0.0,0.0
pace_t-3_5:49,0.0,0.0
pace_t-3_5:48,0.0,0.0
pace_t-3_5:47,0.0,0.0
pace_t-3_5:46,0.0,0.0
pace_t-3_5:44,0.0,0.0
pace_t-3_5:40,0.0,0.0
pace_t-3_5:39,0.0,0.0
pace_t-3_5:35,0.0,0.0
pace_t-3_5:34,0.0,0.0
pace_t-3_5:33,0.0,0.0
pace_t-3_5:32,0.0,0.0
pace_t-3_4:45,0.0,0.0
pace_t-3_27:45,0.0,0.0
pace_t-2_8:40,0.0,0.0
pace_t-2_9:02,0.0,0.0
pace_t-2_9:20,0.0,0.0
pace_t-2_9:19,0.0,0.0
pace_t-2_9:18,0.0,0.0
pace_t-2_9:16,0.0,0.0
pace_t-2_9:15,0.0,0.0
pace_t-2_9:11,0.0,0.0
pace_t-2_9:10,0.0,0.0
pace_t-2_9:08,0.0,0.0
pace_t-2_9:05,0.0,0.0
pace_t-2_9:04,0.0,0.0
pace_t-2_9:00,0.0,0.0
pace_t-3_15:08,0.0,0.0
pace_t-2_8:59,0.0,0.0
pace_t-2_8:56,0.0,0.0
pace_t-2_8:54,0.0,0.0
pace_t-2_8:51,0.0,0.0
pace_t-2_8:50,0.0,0.0
pace_t-2_8:49,0.0,0.0
pace_t-2_8:45,0.0,0.0
pace_t-2_8:44,0.0,0.0
pace_t-2_8:43,0.0,0.0
pace_t-2_8:42,0.0,0.0
pace_t-2_9:21,0.0,0.0
pace_t-2_9:22,0.0,0.0
pace_t-2_9:25,0.0,0.0
pace_t-2_9:29,0.0,0.0
pace_t-3_13:11,0.0,0.0
pace_t-3_12:46,0.0,0.0
pace_t-3_12:17,0.0,0.0
pace_t-3_11:47,0.0,0.0
pace_t-3_11:25,0.0,0.0
pace_t-3_11:21,0.0,0.0
pace_t-3_11:20,0.0,0.0
pace_t-3_11:10,0.0,0.0
pace_t-3_10:52,0.0,0.0
pace_t-3_10:50,0.0,0.0
pace_t-3_10:33,0.0,0.0
pace_t-3_10:30,0.0,0.0
pace_t-3_10:17,0.0,0.0
pace_t-3_10:05,0.0,0.0
pace_t-2_9:58,0.0,0.0
pace_t-2_9:57,0.0,0.0
pace_t-2_9:43,0.0,0.0
pace_t-2_9:41,0.0,0.0
pace_t-2_9:40,0.0,0.0
pace_t-2_9:39,0.0,0.0
pace_t-2_9:36,0.0,0.0
pace_t-2_6:02,0.0,0.0
pace_t-2_6:01,0.0,0.0
pace_t-2_6:00,0.0,0.0
pace_t-1_7:44,0.0,0.0
pace_t-1_7:55,0.0,0.0
pace_t-1_7:54,0.0,0.0
pace_t-1_7:53,0.0,0.0
pace_t-1_7:52,0.0,0.0
pace_t-1_7:51,0.0,0.0
pace_t-1_7:50,0.0,0.0
pace_t-1_7:48,0.0,0.0
pace_t-1_7:47,0.0,0.0
pace_t-1_7:46,0.0,0.0
pace_t-1_7:45,0.0,0.0
pace_t-1_7:42,0.0,0.0
pace_t-1_7:28,0.0,0.0
pace_t-1_7:41,0.0,0.0
pace_t-1_7:40,0.0,0.0
pace_t-1_7:39,0.0,0.0
pace_t-1_7:38,0.0,0.0
pace_t-1_7:37,0.0,0.0
pace_t-1_7:35,0.0,0.0
pace_t-1_7:33,0.0,0.0
pace_t-1_7:32,0.0,0.0
pace_t-1_7:31,0.0,0.0
pace_t-1_7:30,0.0,0.0
pace_t-1_7:56,0.0,0.0
pace_t-1_7:57,0.0,0.0
pace_t-1_7:59,0.0,0.0
pace_t-1_8:00,0.0,0.0
pace_t-1_8:27,0.0,0.0
pace_t-1_8:26,0.0,0.0
pace_t-1_8:25,0.0,0.0
pace_t-1_8:24,0.0,0.0
pace_t-1_8:22,0.0,0.0
pace_t-1_8:20,0.0,0.0
pace_t-1_8:17,0.0,0.0
pace_t-1_8:16,0.0,0.0
pace_t-1_8:15,0.0,0.0
pace_t-1_8:14,0.0,0.0
pace_t-1_8:13,0.0,0.0
pace_t-1_8:12,0.0,0.0
pace_t-1_8:11,0.0,0.0
pace_t-1_8:10,0.0,0.0
pace_t-1_8:09,0.0,0.0
pace_t-1_8:07,0.0,0.0
pace_t-1_8:06,0.0,0.0
pace_t-1_8:05,0.0,0.0
pace_t-1_8:04,0.0,0.0
pace_t-1_8:03,0.0,0.0
pace_t-1_8:01,0.0,0.0
pace_t-1_7:29,0.0,0.0
pace_t-1_7:27,0.0,0.0
pace_t-2_5:59,0.0,0.0
pace_t-1_6:35,0.0,0.0
pace_t-1_6:46,0.0,0.0
pace_t-1_6:44,0.0,0.0
pace_t-1_6:43,0.0,0.0
pace_t-1_6:42,0.0,0.0
pace_t-1_6:41,0.0,0.0
pace_t-1_6:40,0.0,0.0
pace_t-1_6:39,0.0,0.0
pace_t-1_6:38,0.0,0.0
pace_t-1_6:37,0.0,0.0
pace_t-1_6:36,0.0,0.0
pace_t-1_6:34,0.0,0.0
pace_t-1_7:26,0.0,0.0
pace_t-1_6:33,0.0,0.0
pace_t-1_6:32,0.0,0.0
pace_t-1_6:30,0.0,0.0
pace_t-1_6:28,0.0,0.0
pace_t-1_6:27,0.0,0.0
pace_t-1_6:26,0.0,0.0
pace_t-1_6:25,0.0,0.0
pace_t-1_6:24,0.0,0.0
pace_t-1_6:23,0.0,0.0
pace_t-1_6:22,0.0,0.0
pace_t-1_6:47,0.0,0.0
pace_t-1_6:50,0.0,0.0
pace_t-1_6:51,0.0,0.0
pace_t-1_6:52,0.0,0.0
pace_t-1_7:25,0.0,0.0
pace_t-1_7:21,0.0,0.0
pace_t-1_7:20,0.0,0.0
pace_t-1_7:19,0.0,0.0
pace_t-1_7:16,0.0,0.0
pace_t-1_7:15,0.0,0.0
pace_t-1_7:13,0.0,0.0
pace_t-1_7:12,0.0,0.0
pace_t-1_7:11,0.0,0.0
pace_t-1_7:10,0.0,0.0
pace_t-1_7:07,0.0,0.0
pace_t-1_7:05,0.0,0.0
pace_t-1_7:03,0.0,0.0
pace_t-1_7:01,0.0,0.0
pace_t-1_7:00,0.0,0.0
pace_t-1_6:59,0.0,0.0
pace_t-1_6:58,0.0,0.0
pace_t-1_6:57,0.0,0.0
pace_t-1_6:56,0.0,0.0
pace_t-1_6:54,0.0,0.0
pace_t-1_6:53,0.0,0.0
pace_t-1_8:29,0.0,0.0
pace_t-1_8:31,0.0,0.0
pace_t-1_8:34,0.0,0.0
pace_t-2_5:00,0.0,0.0
pace_t-2_5:18,0.0,0.0
pace_t-2_5:17,0.0,0.0
pace_t-2_5:16,0.0,0.0
pace_t-2_5:14,0.0,0.0
pace_t-2_5:11,0.0,0.0
pace_t-2_5:10,0.0,0.0
pace_t-2_5:09,0.0,0.0
pace_t-2_5:08,0.0,0.0
pace_t-2_5:06,0.0,0.0
pace_t-2_5:02,0.0,0.0
pace_t-2_4:58,0.0,0.0
pace_t-1_8:36,0.0,0.0
pace_t-2_4:57,0.0,0.0
pace_t-2_4:56,0.0,0.0
pace_t-2_4:55,0.0,0.0
pace_t-2_4:53,0.0,0.0
pace_t-2_4:47,0.0,0.0
pace_t-2_4:45,0.0,0.0
pace_t-2_4:26,0.0,0.0
pace_t-2_27:45,0.0,0.0
pace_t-2_15:08,0.0,0.0
pace_t-2_13:11,0.0,0.0
pace_t-2_5:19,0.0,0.0
pace_t-2_5:20,0.0,0.0
pace_t-2_5:21,0.0,0.0
pace_t-2_5:22,0.0,0.0
pace_t-2_5:57,0.0,0.0
pace_t-2_5:56,0.0,0.0
pace_t-2_5:53,0.0,0.0
pace_t-2_5:49,0.0,0.0
pace_t-2_5:48,0.0,0.0
pace_t-2_5:47,0.0,0.0
pace_t-2_5:45,0.0,0.0
pace_t-2_5:44,0.0,0.0
pace_t-2_5:43,0.0,0.0
pace_t-2_5:40,0.0,0.0
pace_t-2_5:39,0.0,0.0
pace_t-2_5:37,0.0,0.0
pace_t-2_5:35,0.0,0.0
pace_t-2_5:33,0.0,0.0
pace_t-2_5:32,0.0,0.0
pace_t-2_5:31,0.0,0.0
pace_t-2_5:30,0.0,0.0
pace_t-2_5:29,0.0,0.0
pace_t-2_5:28,0.0,0.0
pace_t-2_5:27,0.0,0.0
pace_t-2_5:24,0.0,0.0
pace_t-2_12:46,0.0,0.0
pace_t-2_12:17,0.0,0.0
pace_t-2_11:47,0.0,0.0
pace_t-1_9:16,0.0,0.0
pace_t-1_9:11,0.0,0.0
pace_t-1_9:10,0.0,0.0
pace_t-1_9:08,0.0,0.0
pace_t-1_9:05,0.0,0.0
pace_t-1_9:04,0.0,0.0
pace_t-1_9:02,0.0,0.0
pace_t-1_9:00,0.0,0.0
pace_t-1_8:59,0.0,0.0
pace_t-1_8:56,0.0,0.0
pace_t-1_8:54,0.0,0.0
pace_t-1_8:51,0.0,0.0
pace_t-1_8:50,0.0,0.0
pace_t-1_8:49,0.0,0.0
pace_t-1_8:47,0.0,0.0
pace_t-1_8:45,0.0,0.0
pace_t-1_8:44,0.0,0.0
pace_t-1_8:43,0.0,0.0
pace_t-1_8:42,0.0,0.0
pace_t-1_8:40,0.0,0.0
pace_t-1_8:38,0.0,0.0
pace_t-1_8:37,0.0,0.0
pace_t-1_9:15,0.0,0.0
pace_t-1_9:18,0.0,0.0
pace_t-2_11:25,0.0,0.0
pace_t-1_9:19,0.0,0.0
pace_t-2_11:21,0.0,0.0
pace_t-2_11:20,0.0,0.0
pace_t-2_11:10,0.0,0.0
pace_t-2_10:52,0.0,0.0
pace_t-2_10:50,0.0,0.0
pace_t-2_10:33,0.0,0.0
pace_t-2_10:30,0.0,0.0
pace_t-2_10:17,0.0,0.0
pace_t-2_10:05,0.0,0.0
pace_t-1_9:58,0.0,0.0
pace_t-1_9:57,0.0,0.0
pace_t-1_9:43,0.0,0.0
pace_t-1_9:41,0.0,0.0
pace_t-1_9:40,0.0,0.0
pace_t-1_9:39,0.0,0.0
pace_t-1_9:36,0.0,0.0
pace_t-1_9:29,0.0,0.0
pace_t-1_9:25,0.0,0.0
pace_t-1_9:22,0.0,0.0
pace_t-1_9:21,0.0,0.0
pace_t-1_9:20,0.0,0.0
"30d_avg_pace_9'43""",0.0,0.0
